-0.0527918018254529,-0.06538709419767123,-0.00040196233909662113,-3.569190845273822e-6,-1.3350506064221378e-6,-1.4180903053656268e-7
-0.010395368987917415,-0.013363418113739011,-0.021421323804483906,-0.00033889373494904346,-0.000016102083814557717,-0.000013638716050713268
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.6930422907476015,0.029171239088138224,0.0002823043750802165,2.299924553708543e-6,4.842835604534607e-7,8.062198541230966e-8
-0.2538089287454772,-0.3256611672482537,-0.52126163998882,-0.008263673947088825,-0.0003933766068771679,-0.0003329060201912027
0.,0.,0.,0.,0.,0.
-0.00022085758210734884,-0.000377397715193809,-0.0009632472709023522,-0.0018238048979843282,-0.02249629879302641,-0.0015690608669068446
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
1.100334966653189,1.1063124632606778,0.00870419992204424,0.00009391106680775462,0.000029932953402826363,4.051193811921271e-6
-0.0917085882281987,-0.11257917287713878,-0.16614551837110267,-0.19376759001004903,-0.015234018952886673,-0.005840339789986319
0.,0.,0.,0.,0.,0.
-0.00321123102770936,-0.0043254197166809425,-0.007694712472128052,-0.010895599922958634,-0.010531405601726319,-0.016435101386516424
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.9291348059463796,0.9204945058605116,0.9005966684634769,0.019757340406564815,0.0012942851791626316,0.0009370111592738591
-0.000030091245688785628,-0.00006672253558100738,-0.000257951215480266,-0.0008054442236220024,-0.01316352996589916,-0.0007011993879691067
-0.011461494033234291,-0.01458013658991491,-0.023232489384051473,-0.02927179466371155,-0.02882771856703636,-0.03882345312118728
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.0019569890251815956,0.0029791317887935247,0.006446907128986704,0.011544885503406155,0.0006534563304336756,0.00024386595495467608
-0.028059755746894635,-0.035469002785084795,-0.05534796999353686,-0.06598975795828604,-0.06452893449395682,-0.08113918594567743
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.7456234246277483,0.6845847127342722,0.564443780225385,0.3825632807175017,0.05595015039672533,0.02620883278093072
0.02697500700624047,0.03409375704796552,0.05426717487095165,0.06593171015328676,0.3151184294591706,0.058689524948122365
