0.0002056905067391968,0.0005566313145259639,0.00012460286661789046,8.482822235224324e-6,4.576312468951342e-6,8.233263367617094e-7
0.00023846384662993484,0.0006582742188379949,0.028476204323964745,0.004522479919067031,0.00026767242201067976,0.0002956941954551643
0.00021375513588129476,0.0005712020290160506,0.023196074698477336,0.04335874982992808,0.00904359439661563,0.0041733938866008406
5.081400504486697e-6,0.00001893857927179444,0.0014663876244720463,0.008101562205145033,0.01223838962850788,0.005051900423501414
0.0002884212518280251,0.0008433574003856889,0.040393093212404696,0.0848237759999087,0.054694849118765765,0.04029991494554598
0.0004022577579616605,0.00003368417052470792,0.000013161029605201027,7.623074550711837e-7,2.1884568399725275e-7,7.711421893033129e-8
0.00023606253577603483,0.0006497310963117987,0.028153366782905233,0.004482983993454205,0.0002655920207903644,0.0002928778605191819
0.0002136440637232706,0.0005706906890472705,0.0231663245899148,0.04329784597226635,0.009031668909916885,0.0041689066048652265
5.080065819122697e-6,0.000018929922174849413,0.0014655423505286107,0.008099140137027718,0.012295702499573364,0.00505139414968596
0.0002884044452118128,0.0008432489810280048,0.04038402179394266,0.08473728019795995,0.05470039489428206,0.04037385824161818
0.025906832969928514,0.003421718423963811,0.0015733653355745729,0.00012421769419755408,0.00003284699738938936,9.795031941856282e-6
0.019086762949398706,0.0406534751938921,0.011540443415880277,0.0009978580463770646,0.0005300860570945425,0.00009230061211813807
0.00019936512135170447,0.000520836036547689,0.01984460460316957,0.039937142106188685,0.00805838650968249,0.0038347778128743786
4.8122655241297845e-6,0.000017664266239786994,0.0013275625994827076,0.007814372450174096,0.02981665197211913,0.005323534371683063
0.0002854736457542519,0.0008290932515207065,0.03905462880589503,0.07522905492749424,0.057894456727402094,0.05782625565349985
0.06522660437742199,0.01800567743975908,0.011347320593554408,0.0014475503065829109,0.0004691506595508679,0.0001177358614566012
0.05703524691830275,0.09527723807807921,0.07513414684048068,0.009597025241086509,0.005710916057016951,0.0011094489702325372
0.002839039442101485,0.005875258294329324,0.05277413013652859,0.022016418093976076,0.0019092754634836293,0.0020183392447223987
1.0294793777414703e-6,3.4553594322391384e-6,0.0003151088753575637,0.004500297505031747,0.05510297678728146,0.0057160722895344155
0.00022670649017959366,0.0006153134697515006,0.02633795616654405,0.017555348670050465,0.059786436139101375,0.09889015757450931
0.05260929084561882,0.023382314492722545,0.015122979112933373,0.0021535308561865876,0.0005802190726120372,0.00010916154644628658
0.05016031514367941,0.05349546185688928,0.0807232443269897,0.015814105768842332,0.0062508648710448205,0.000958238891955765
0.0031798890977250216,0.006708141766982173,0.06739559655572405,0.03159249604412193,0.0020450585661487453,0.00184550227343797
0.000038677033457035884,0.00009397169182275625,0.005376500033263375,0.05005967059953773,0.00472622874308667,0.0023432147578295484
0.0002316384564663824,0.0006294009926337582,0.02642759466600067,0.051543851051813305,0.010933385739267332,0.047543968344816036
0.07862172819022877,0.04667032975509389,0.030872189570882155,0.005787357494931275,0.001597495541348636,0.00036499044778959586
0.081002696415922,0.04728861135716095,0.15410232975453808,0.041489414090251565,0.014987608469984509,0.003152791869140812
0.009351099124544392,0.015982747805171914,0.1280700341363593,0.06334256439666602,0.006135867497116936,0.004917497166116066
0.000550317499988526,0.0010544759319649636,0.02573300089050781,0.05588380149836069,0.008351103110920056,0.005424824491958568
0.000020929468825118744,0.00005683156465546652,0.0027101994782787573,0.008944928720350997,0.04167768612551517,0.0076930445781633276
